uuid,Void/Retire,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,Mappings|SAME-AS|PIH|Name,Mappings|NARROWER-THAN|PIH|Name,Mappings|BROADER-THAN|PIH|Name,Mappings|SAME-AS|PIH|Number,Mappings|NARROWER-THAN|PIH|Number,Mappings|BROADER-THAN|PIH|Number,Mappings|SAME-AS|CIEL,Mappings|NARROWER-THAN|CIEL,Mappings|BROADER-THAN|CIEL,Mappings|SAME-AS|AMPATH,Mappings|SAME-AS|org.openmrs.module.emrapi,Absolute high,Critical high,Normal high,Absolute low,Critical low,Normal low,Units,Display precision,Allow decimals,Complex data handler
938f8e69-c438-46d6-b9f3-907a1540f7cf,,"ER General Notes, HPI Notes",HPI,"<li>Location</li> <li>Severity</li> <li>Quality</li> <li>Timing : Constant / Intermittent, how long did it last</li> <li>Duration : When did it Start</li> <li>Modifying Factors : Anything make it better or worse</li> <li>Context : What were you doing when it started</li> <li>Associated Signs or Symptoms</li>",Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
019cb5c3-35ee-456f-bd59-cbd5387de0fb,,"ER General Notes, Medical History",Past medical history,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
d6327a4d-93be-423c-9bb0-435fe8ee95f7,,"ER General Notes, Current Home Medications",Current Home Medications,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
9c9e5ebe-9dc0-4e12-b857-ce2bb10b9bad,,"ER General Notes, Non Compliance Reason",Non Compliance reason,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
19ae1139-1ad3-4d31-add1-d59f4a1f48cb,,"ER General Notes, Non Compliance",Non Compliance,,Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
be508e4e-bfba-40ea-9d9e-cb9aeb28ec49,,"ER General Notes, Surgical History",Past Surgical History,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
bcb39294-53a4-41f5-b0c6-4e8c509a9d1d,,"ER General Notes, Family History",Family History,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
0003cf21-54e7-49ed-bbad-c88c412fbd22,,"ER General Notes, Cigarette Smoker",Cigaratte Smoker,Cigarettes/day or Packs/day? Years?,Misc,Coded,Former Smoker;Non-smoker;Current Smoker,,,,,,,,,,,,,,,,,,,,,,
6e3befb0-a2e0-4efc-8767-5013a7ae9bd8,,"ER General Notes, Other Forms of Tobacco",Other Forms of Tobacco,,Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
3fd1093b-ff20-4030-8345-90baa6c674db,,"ER General Notes, Alcohol use",Alcohol use,"Drinks/day, Type of Alcohol",Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
41ba2817-1f9d-4401-b44d-6fbc00112a5b,,"ER General Notes, Evidence of Alcohol abuse",Evidence of Alcohol abuse,CAGE Questionnaire<br>Have you ever felt you needed to Cut down on your drinking?<br>Have people Annoyed you by criticizing your drinking?<br>Have you ever felt Guilty about drinking?<br>Have you ever felt you needed a drink first thing in the morning (Eye-opener) to steady your nerves or to get rid of a hangover?,Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
c6807252-9f49-42da-a5ed-e26015d5a683,,"ER General Notes, Illicit drug use",Illicit drug use,,Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
8fed21ac-f347-43ba-99db-5040a224d990,,"ER General Notes, Allergies",Allergies,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
988a534e-7e7c-4376-9fc3-a5b9eeb8bf4c,,"ER General Notes, Obstetrics and Gynecology History",Obstetrics / Gynecology History (Gravida / Para / Abortive,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
cd9d38ec-bf62-4204-bc05-906def0c8f1c,,"ER General Notes, Date of LMP",Date of LMP,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
c248c2f3-e927-429e-b2c0-adc104b956a9,,Heart Rate,Heart Rate,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
6a2c1bf8-27d4-42b9-a1aa-aa9860db8609,,Respiratory Rate,,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
075c2485-ea84-4e3b-8df8-638ef18edf41,,Oxygen Saturation,,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
ab5aa972-7cff-444c-b8ce-e4b71a8ea1ff,,"ER General Notes, Physical Examination Details",Physical Examination Details,General <br>HEENT<br>CV<br>Lungs<br>Abdomen<br>MSK<br>Skin<br>Neuro <br>Psych<br>,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
775440ca-e270-42df-bd83-527e7fe96d0a,,"ER General Notes, Lab Studies",Lab Studies,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
8d778238-fbac-4a79-9269-0629d0b558f4,,"ER General Notes, ECG",ECG,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
675a26a8-a261-4578-9210-f1a9dfda5b8a,,"ER General Notes, Radiology",Radiology,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
7ef3f2c7-ddbe-4d77-83ca-7ffc652e6fad,,"ER General Notes, Microbiology",Microbiology,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
3d8ff3c5-691e-4011-ae06-432a54851cf6,,"ER General Notes, Psych",Psych,,Misc,Coded,Anxiety;Sleep Changes;Depression;Mania;Lack of Energy;Paranoia;Performance,,,,,,,,,,,,,,,,,,,,,,
da0a4a76-7a84-4056-a0c0-3169eda4a0e1,,"ER General Notes, Endocrine",Endocrine,,Misc,Coded,Polydypsia;Polyuria;Heat / Cold Intolerence;Darkening of Skin,,,,,,,,,,,,,,,,,,,,,,
97f3093b-2caf-422d-871d-e10326fcd698,,"ER General Notes, Neuro",Neuro,,Misc,Coded,Balance;Change in Speech;Change in Taste;Weakness;Numbness;Change in Hearing;Change in Smell;Change in Shight;Parasthesias;Faints;Seizures,,,,,,,,,,,,,,,,,,,,,,
453d3dd9-8157-4198-9e6e-3aa396919431,,"ER General Notes, Heme / Lymph",Heme / Lymph,,Misc,Coded,Excessive Bleeding;Petechial;Purpura,,,,,,,,,,,,,,,,,,,,,,
6b866137-536a-4d33-bbec-8c2664153db8,,"ER General Notes, Allergic / Immunologic",Allergic / Immunologic,,Misc,Coded,Choking;Swelling,,,,,,,,,,,,,,,,,,,,,,
722a9e2e-f1e0-4d11-a802-343ab409a7f6,,"ER General Notes, Constitutional",Constitutional,,Misc,Coded,Fatigue;Night Sweats;Weight loss;Chills;Fever,,,,,,,,,,,,,,,,,,,,,,
0da3e2fb-24ce-4dbc-9654-0554b968a395,,"ER General Notes, ENT",ENT,,Misc,Coded,Tinnitus;Epistaxis;Congestion;Sore Throat,,,,,,,,,,,,,,,,,,,,,,
4e15f2a5-f36a-43ca-b57e-707db065a5c8,,"ER General Notes, Eyes",Eyes,,Misc,Coded,Floaters;Eye Pain;Visual Changes,,,,,,,,,,,,,,,,,,,,,,
28cbc4d4-1ce8-4a40-bed2-482adff1fa60,,"ER General Notes, Respair",Respair,,Misc,Coded,Wheeze;Sputum;Cough;SOB;Hemoptysis,,,,,,,,,,,,,,,,,,,,,,
acfaeb0b-1f0c-478b-aa4b-1a0c1abf2832,,"ER General Notes, CV",CV,,Misc,Coded,Reduced Exercise Tolerance;Shortness of breath;Chest Pain;Palpitations;Edema;Orthopnea;PND,,,,,,,,,,,,,,,,,,,,,,
34169136-3a1b-4b53-97ea-9fdd4312456b,,"ER General Notes, GI",GI,,Misc,Coded,Tenesmus;Melena;Indigestion;Trouble Swallowing;Abdominal pain;BRBPR;N/V/D/C;Cramping;Bloating,,,,,,,,,,,,,,,,,,,,,,
c08c2575-1589-46af-990c-b2e8e2b7b411,,"ER General Notes, Skin / Breast",Skin / Breast,,Misc,Coded,Nipple Discharge;Wound;General rash;Pruritus;Lumps;Dryness;Tumors;Nodules,,,,,,,,,,,,,,,,,,,,,,
bf846e7c-7a99-4e34-a451-494920d90410,,"ER General Notes, MSK",MSK,,Misc,Coded,Joint Swelling;Stiffness;Pain;Functional Deficits;ROM,,,,,,,,,,,,,,,,,,,,,,
f85c1260-4bc8-4621-95f6-0882eae1d8c3,,"ER General Notes, Urinary",Urinary,,Misc,Coded,Nocturia;Incontinence;Dysuria;Decreased Stream;Polyuria,,,,,,,,,,,,,,,,,,,,,,
c153bfc2-c5af-4230-afc6-f5e1ed686069,,"ER General Notes, Genital",Genital,,Misc,Coded,Ulcers;Vaginal / Penile Discharge,,,,,,,,,,,,,,,,,,,,,,
4b4c8c7a-70ac-459b-ba59-36bfc733bb61,,"ER General Notes, Menses Frequency",Menses Frequency,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
59635a50-2490-417a-a3b1-2b10992644d9,,"ER General Notes,  Is there pain during menses",Is there pain during menses,,Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
eead11c1-adfd-4640-919f-bdce7485e6c0,,"ER General Notes, Menses Regularity",Menses Regularity,,Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
7008a931-58b3-4bc6-95d7-fd0c25289927,,"ER General Notes, Heavy / Light",Menses - Heavy / Light,,Misc,Coded,Light;Heavy,,,,,,,,,,,,,,,,,,,,,,
484d8efd-c509-4654-bbb7-b4c5a623d3d8,,"ER General Notes, Contraception",Contraception,,Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
64ef639d-61dc-4571-8d89-0ad7e5d35c10,,"ER General Notes, ROS Notes",Other ROS Notes,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
3cebf2ce-51d3-4443-8bd9-5981b04fabe5,,"ER General Notes, Problem",Problem,"Most likely diagnosis and other differential diagnosis (space for 2-3 others)<br>Stable, unstable, improved / worse / same<br>Patient counseling and education on ____<br>Diagnostic plan and orders<br>Medication plan and prescription<br>",Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
4ea4ecb2-9baf-405a-8cb7-2ecf736c5f28,,"Leprosy, Parents Name",Parents name,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
e461612f-beab-43c4-8ac0-5bdc400c0605,,Voluntarily,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
aed99d3e-d1b7-4aca-8ebe-92dff287a5c9,,Contact Examination,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
ab06aa8a-312f-41c1-b4b8-852fd50e31ef,,"Leprosy, Finding Type",Finding type,,Misc,Coded,"Voluntarily;HTC, Referral;Contact Examination;Others",,,,,,,,,,,,,,,,,,,,,,
ccfaa074-04f8-4dcb-adc7-81398f68c92a,,New Patients,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
43158347-85c0-4e46-b471-26b0e878385f,,Re-starter,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
2930656a-f1f6-453e-9ff7-d42ec636fb1c,,Classification Change,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
24220cfd-4c1e-4e11-96a2-1eee94afa0e2,,"Leprosy, Case Type",Case type,"Enter this, only for treatment intake cases",Misc,Coded,New Patients;Relapse;Re-starter;Transfer In;Classification Change,,,,,,,,,,,,,,,,,,,,,,
da4a039e-8625-4821-b018-4b50da1b24ad,,Multi Bacillary,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
ec1e4329-3560-47db-8177-e8442c35370b,,Pauci Bacillary,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
8bb64fb2-cc05-4548-8386-5e02160e9099,,"Leprosy, Leprosy Type",Leprosy Type,"Enter this, for both intake and follow-up cases",Misc,Coded,Multi Bacillary;Pauci Bacillary,,,,,,,,,,,,,,,,,,,,,,
b3ba00f2-d2f9-4fc7-be46-e6435ec59c21,,"Leprosy, Drug Regimen",Drug Regimen,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
eacd8a6b-4c3a-4625-ad82-d29c78614452,,"Leprosy, Supervised drug administration for this month",Supervised drug administration for this month,,Misc,Boolean,,,,,,,,,,,,,,,,,,,,,,,
20d5c3ad-7e91-4c6f-bb30-d1e09a7fd84f,,Grade 0,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
ccf5b166-a9df-4a3d-9113-30d473be8a85,,Grade 1,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
dde3ec04-657f-4022-9fa9-18ffa1c4d091,,Grade 2,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
cf6a32ac-a578-4558-a72c-d0b9ba071ff4,,Not examined,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
259ddf64-a164-4b6f-adee-6ecfbc32b62d,,"Leprosy, Disability Grade",Disability grade,,Misc,Coded,Grade 0;Grade 1;Grade 2;Not examined,,,,,,,,,,,,,,,,,,,,,,
4ad863b4-c80d-48d3-a387-e68cc193f4d3,,"Leprosy, EHP Score",EHP score,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
faef33d3-4025-4aba-b7d5-042a17dd9b72,,Release from Treatment â RFT,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
252e3233-d110-4540-9dd9-2de1751ad9ab,,Other Deduction - OD,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
4d71221a-974c-41d4-8e4b-dc2738764121,,"Leprosy, Patient Deduction Type",Patient deduction type,"Enter this, only if the patient is ending the leprosy treatment",Misc,Coded,Release from Treatment â RFT;Transfer Out - TO;Defaulter â DF;Other Deduction - OD,,,,,,,,,,,,,,,,,,,,,,
cf0b85a0-267a-4026-b8a7-ccfef75ccf6d,,Referred,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
166e280c-a286-455f-b273-884d2303a1f4,,"Mental Health, Chief Complaint",Chief Complaint,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
ab457478-fb68-4787-ad6f-25be9b8ed28a,,"Mental Health, Diagnosis",Diagnosis,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
ed0b4f98-fd48-4e04-a16f-ea5f57c78b91,,"Mental Health, Drugs Provided",Drug provided,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
454d2d73-c32c-4b5f-92ed-4f5df4941285,,"Mental Health, Psychosocial Counseling",Psychosocial counseling,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
5e43b05c-2bdd-4df9-8018-085886895280,,Treatment complete,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
806a86de-4f28-4989-ba1e-50d00c66a279,,"Mental Health, Disposition",Disposition,,Misc,Coded,Treatment complete;Referred out,,,,,,,,,,,,,,,,,,,,,,
b4d27c66-d6aa-4330-b1ba-6f063ba2b5cb,,"Mental Health, Reason for Referral",Referred reason,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
8417c12b-9168-4fd1-9de1-0a442800c3c2,,"Mental Health, Remarks",Remarks,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
ab714149-eb8d-47da-ade1-5eaca2a18d7b,,"Operative Notes, Diagnosis",Diagnosis,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
3533d207-de53-41a8-9422-1be04c726ac0,,"Operative Notes, Preoperative Meds",Preoperative Meds,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
16cb4b2e-8729-454e-94e1-db7a9f3d4a31,,"Operative Notes, Surgeons",Surgeons,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
cf1fef5d-fc19-41ec-ab9e-9b920f09da71,,"Operative Notes, Anesthetist",Anesthetist,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
fb7f6ae3-583e-44f6-8239-f7b1591f1f80,,Scrub Nurse,,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
d3929866-b8a0-46fb-aefa-7ffcb95b12bb,,Circulating Nurse,,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
48ed7137-c564-4c58-843c-f3c2a9bea7ad,,"Procedures, Other Staff",Other Staff,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
70de1c00-d244-4649-b413-bc7893ead902,,Appendectomy,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
4e8b36ae-a23a-4f38-9a7b-1bc7d2051018,,Cholecystostomy,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
d6b25be6-40c3-4412-8813-0260f14ad291,,Eversion of Sac,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
b66f99dd-ebec-46c0-80a0-5e5b67ad4e2d,,Fracture management,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
d44c70cb-25c8-4407-976b-a1383dbca3d5,,Hernia Repair,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
d401a6be-91ca-4c96-a9aa-b949773d5c95,,Orthopedic surgery upper limb,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
84e805a7-bc65-468e-a912-ab18daad6046,,Orthopedic surgery lower limb,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
3fdefc36-2f1b-45fd-98bc-76aecb787744,,Other procedure,Other,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
04777c5d-85d9-44c0-bade-b655eba9344b,,Suturing,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
69736580-d51c-492a-95a2-07c811da0db6,,Wound Care,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
243d25b1-9d6e-4883-86f0-ed3a34c83ab4,,"Operative Notes, Procedure",Procedure,,Misc,Coded,Appendectomy;Suturing;Wound Care;Caesarean Section;Cholecystostomy;Eversion of Sac;Fracture management;Hernia Repair;Orthopedic surgery upper limb;Orthopedic surgery lower limb;Other procedure,,,,,,,,,,,,,,,,,,,,,,
34f13e88-469b-4cdf-82bb-9f9dd81e24ae,,"Operative Notes, Specific Intervention",Specific intervention,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
9f733d40-057d-4e2c-bd17-f7008679a71c,,"Operative Notes, Anesthesia",Anesthesia,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
30a8cf9f-6018-45cc-9c76-4dbff57aca28,,"Operative Notes, Antibiotics administered",Antibiotics administered,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
f1910a4a-0310-48b6-9664-d15c266041ff,,"Operative Notes, Fluid Administered",Fluid administered,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
655b0261-2b6b-4206-8160-4499783ed2c1,,"Operative Notes, Fluid Amount and Unit",Fluid Amount and Unit,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
25f24e53-7034-4106-b563-b4e07b8562da,,"Operative Notes, Tourniquet Time",Tourniquet Time,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
3ecbd696-b590-4f13-809c-888d61bb0acb,,"Operative Notes, Estimated Blood Loss",Estimated blood loss (in cc),,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
84230e2f-c83c-486f-a1db-1a5565a4aee9,,"Operative Notes, Blood Transfusion Quantity",Blood Transfusion Quantity,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
4440b14c-4948-4651-8f84-1a9f25b1b5ab,,"Operative Notes, Findings",Findings,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
0aa65b39-2cc6-46ae-8fe0-acbf123e6aae,,"Operative Notes, Intra-OP Investigations Ordered",Intra-OP investigations ordered,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
fba27c7c-5f7a-4d02-9988-40367b8828a2,,"Operative Notes, Specimens",Specimens,"type sent to pathology (gallbladder and cystic duct, etc.).<br>DRAINS (T-tube in RUQ, etc.)<br>",Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
3e29527e-bd60-4e2e-8185-d93ce50c45c2,,"Operative Notes, Intraoperative meds",Intraoperative meds,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
4cc92ec1-7d95-41ef-9120-2846eea7d4ff,,"Operative Notes, Procedure Note",Procedure Note,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
736f6a62-8cd8-4169-bddb-efb9f2dafd11,,"Operative Notes, Complications",Complications,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
d69bdf1b-4a23-44c1-929b-14329a31e1b0,,Stable,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
82b98329-9a47-4943-b872-d9d54a085df2,,Extubated Operative Condition,Extubated,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
32a537a6-571a-469f-b776-35478836e184,,Transferred to recovery room,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
d49cc89e-265e-431d-811b-94a730c06316,,Death on OT Table,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
8a398d27-dee7-48b1-989d-74f39a6ebb06,,"Operative Notes, Condition",Condition,,Misc,Coded,Stable;Extubated Operative Condition;Transferred to recovery room;Death on OT Table,,,,,,,,,,,,,,,,,,,,,,
043b4065-a2a2-4073-af49-cd2557828bda,,"Operative Notes, Direct outside referral",Direct outside referral,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1a0de8f5-bbe8-4ff1-9bf7-e11fa34e0d69,,"Operative Notes, Presented from",Presented from,,Misc,Coded,"Operative Notes, OPD;Operative Notes, IPD;Operative Notes, Emergency;Operative Notes, Direct outside referral",,,,,,,,,,,,,,,,,,,,,,
72b1e374-0699-4e8e-8d76-e8d6d9130d90,,"Orthopaedic, Inspection",Inspection,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
ad42bb73-cfbe-4c46-a17a-2e27c3bd8eca,,"Orthopaedic, Palpation",Palpation,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
746a6045-3063-4783-aee9-9f62789263e1,,"Orthopaedic, Range of Motion",Range of Motion,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
b936fe0a-2404-4621-a9ef-abb63051ad51,,"Orthopaedic, Special Tests",Special Tests,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
130807d0-30f4-4ccd-8a38-f715db46be21,,"Orthopaedic, Radiographic Examination",Radiographic Examination,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
7f741ff0-0a10-4f9b-8cb2-e99c6e5e281b,,"Procedure Notes, Diagnosis",Diagnosis,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
574c19e9-f61d-46a0-910d-33d2e08c3410,,"Procedure Notes, Preoperative Meds",Preoperative Meds,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
e371122b-400e-49c4-8a05-8717fa74baf8,,"Procedure Notes, Surgeons",Surgeons,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
feb39c22-6733-4e59-9226-4dbcfcb26362,,"Procedure Notes, Anesthetist",Anesthetist,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
9f7521bf-2e3d-45ee-ab87-f4158d5b3361,,Cast Adjustment,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
912e8bcc-01c1-47e0-9acf-4a625b242f80,,Cast Removal,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
85c9e484-7fb4-4eee-9601-155e7811b7ef,,Cast/Splint,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
12ebae85-1efe-400a-9b8a-ff3b9f02cee9,,Cast/Splint Removal,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
9c77b199-c82c-4585-84a5-727e80b8bb45,,Cathetrigetion,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
e619a35c-d3ee-4048-8be7-19bcbbe7f762,,Cra Bandage Apply,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
166cf049-797f-4261-a98c-d0ecd89ea5e7,,Cyst Removal,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
b1e3dc99-cd46-4436-b791-8c53fa2482d3,,Dilatation,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c64b4815-dd15-4262-92e3-4bd530f8ff0a,,Excision,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
c42631de-ef32-490f-95c3-6273dd5dc156,,Figure 8 Bandage,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1eefb9eb-d460-4cdd-b685-182fa151b5e6,,Foreign Body Removal,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
943c3c52-46d7-4612-8d0c-3c307870dfb3,,First Time Dressing,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
abccdc40-b654-4357-8c26-286ab88d9081,,Follow-up Dressing,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
039e8315-b19e-442f-bf4c-cca4c8cf5cb5,,Hip Spicar,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
7d256365-7ced-46cf-96f2-c0bc977f2d23,,Incision and Drainage,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
b381864c-ab2d-4d18-bd4c-09d4022c8440,,Norplant Removal,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
e6f37aad-b050-4074-8ddd-a1d0b38dfd0e,,Retrzetion,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
12a54713-7fb5-4371-9f9f-401f1d55d6e8,,Slab,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
f8c780ac-0a6c-44f8-b31f-3fcc55a6e445,,Suture In,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
1a57d2a7-bceb-4611-8e2a-6715ce6d404e,,Suture Out,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
109204a9-cfdb-46a5-8b64-702c6e43170b,,Syring,,,Misc,N/A,,,,,,,,,,,,,,,,,,,,,,,
b02a3884-c77f-4807-b7ff-44dcfb3a3b05,,"Procedure Notes, Procedure",Procedure,,Misc,Coded,Cast Adjustment;Figure 8 Bandage;Foreign Body Removal;First Time Dressing;Follow-up Dressing;Hip Spicar;Incision and Drainage;Norplant Removal;Retrzetion;Slab;Suture In;Cast Removal;Suture Out;Syring;Other procedure;Cast/Splint;Cast/Splint Removal;Cathetrigetion;Cra Bandage Apply;Cyst Removal;Dilatation;Excision,,,,,,,,,,,,,,,,,,,,,,
dc7c20ff-4e48-41ee-807c-d82386b36124,,"Procedure Notes, Specific Intervention",Specific intervention,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
131a2698-afc6-4930-a2f0-166ffce09d35,,"Procedure Notes, Anesthesia",Anesthesia,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
38af74ce-0924-49d5-85d3-32ac7e034237,,"Procedure Notes, Antibiotics administered",Antibiotics administered,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
10cb2e0b-74c6-4e4c-8e68-615ded523ae6,,"Procedure Notes, Fluid Administered",Fluid administered,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
2242ab62-f413-4280-a749-0ca78e17a7a3,,"Procedure Notes, Fluid Amount and Unit",Fluid Amount and Unit,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
83295ca8-a66c-4c57-a02c-41716815c7b6,,"Procedure Notes, Tourniquet Time",Tourniquet Time,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
0e6c0567-800a-486b-96a9-143a79d9b07f,,"Procedure Notes, Estimated Blood Loss",Estimated blood loss,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
040e0c0c-fc5b-4d82-9c4e-bedb997fa35e,,"Procedure Notes, Blood Transfusion Quantity",Blood Transfusion Quantity,,Misc,Numeric,,,,,,,,,,,,,,,,,,,,,,1,
50d2cac1-4c03-41b0-848e-0f30081325c5,,"Procedure Notes, Findings",Findings,,Misc,Text,,,,,,,,,,,,,,,,,,,,,,,
